fragment_id,particle_size_um,Cd_total_mg_kg,mean_CMI,background_mean_CMI,median_CMI,background_median_CMI,log2FC_CMI,p_value,n_group_sample,n_background_sample,P_mobilization_or_higher,P_aging_amplified,rank,q_value_raw,q_value,minus_log10_q,volcano_class,point_label
PE_COOH,500,1.0,0.0399498145430205,0.03050271528537179,0.0302577438934837,0.0126302180552341,0.38925112066821466,1.8227242043456895e-66,2500,2500,0.078,0.0,99,3.093107740707837e-66,3.002135441632642e-66,65.52256971841294,not strongly differentiated,PE_COOH | 500 µm | Cd 1.0
PE_COOH,500,5.0,0.07522387231967956,0.057435369507396535,0.0569740983621821,0.023782185755418753,0.3892511259128999,1.822724451685721e-66,2500,2500,0.2808,0.0288,100,3.062177078832011e-66,3.002135441632642e-66,65.52256971841294,not strongly differentiated,PE_COOH | 500 µm | Cd 5.0
PE_COOH,500,2.0,0.055141524335554026,0.042101978105494244,0.0417638514803314,0.0174331091200953,0.3892511237496112,1.8227246339361754e-66,2500,2500,0.1616,0.0052,101,3.031858797042351e-66,3.002135441632642e-66,65.52256971841294,not strongly differentiated,PE_COOH | 500 µm | Cd 2.0
PE_COOH,500,10.0,0.0904155821122131,0.06903463232751898,0.0684802059490298,0.028585076820279998,0.3892511269109269,1.8227250895626755e-66,2500,2500,0.3496,0.0588,102,3.002135441632642e-66,3.002135441632642e-66,65.52256971841294,not strongly differentiated,PE_COOH | 500 µm | Cd 10.0
PE_COOH,250,0.3,0.013927430396517969,0.010712953478578854,0.0105485501460428,0.0044710585580422495,0.378572800131859,2.02598758709629e-59,2500,2500,0.0,0.0,103,3.3045234430308417e-59,3.151538493610967e-59,58.501477383933974,not strongly differentiated,PE_COOH | 250 µm | Cd 0.3
PE_COOH,250,0.6,0.029528095370174243,0.022712955872377122,0.0223643978725099,0.009479267872737899,0.3785728165533371,2.0259877418652685e-59,2500,2500,0.0252,0.0,104,3.2727494291669726e-59,3.151538493610967e-59,58.501477383933974,not strongly differentiated,PE_COOH | 250 µm | Cd 0.6
PE_COOH,250,1.0,0.04102524870187276,0.03155654476651856,0.0310722711128232,0.01317014582605125,0.37857282066179876,2.0259879611212904e-59,2500,2500,0.0844,0.0,105,3.2415807377940644e-59,3.151538493610967e-59,58.501477383933974,not strongly differentiated,PE_COOH | 250 µm | Cd 1.0
PE_COOH,250,2.0,0.056625913675529035,0.04355654716031683,0.0428881188392904,0.0181783551407469,0.37857282356884736,2.0259882319670874e-59,2500,2500,0.1704,0.006,106,3.211000216702554e-59,3.151538493610967e-59,58.501477383933974,not strongly differentiated,PE_COOH | 250 µm | Cd 2.0
PE_COOH,250,5.0,0.07724887100313048,0.05941968746339437,0.0585078199138183,0.02479884773891965,0.37857282560973526,2.0259882319670874e-59,2500,2500,0.2908,0.0332,107,3.1809908688829037e-59,3.151538493610967e-59,58.501477383933974,not strongly differentiated,PE_COOH | 250 µm | Cd 5.0
PE_COOH,250,10.0,0.09284953597678675,0.07141968985719263,0.0703236676402854,0.02980705705361525,0.37857282655129276,2.02598903160705e-59,2500,2500,0.358,0.0608,108,3.151538493610967e-59,3.151538493610967e-59,58.501477383933974,not strongly differentiated,PE_COOH | 250 µm | Cd 10.0
PET_F,500,0.3,0.013140056244217282,0.010496197240293773,0.0099521978044566,0.0043732778587422996,0.3241046874119069,7.557826376655812e-59,2500,2500,0.0,0.0,109,1.164875991998327e-58,1.1137854311333133e-58,57.95319846719666,not strongly differentiated,PET_F | 500 µm | Cd 0.3
PET_F,500,0.6,0.02785875232560535,0.02225340240889241,0.0211000477149256,0.0092719591494422,0.3241047020232869,7.557826662479193e-59,2500,2500,0.02,0.0,110,1.1542862539059132e-58,1.1137854311333133e-58,57.95319846719666,not strongly differentiated,PET_F | 500 µm | Cd 0.6
PET_F,500,1.0,0.038705924928577315,0.0309180581017027,0.02931562954787,0.0128821187174738,0.32410470567888316,7.557827234125979e-59,2500,2500,0.0712,0.0,111,1.143887365165013e-58,1.1137854311333133e-58,57.95319846719666,not strongly differentiated,PET_F | 500 µm | Cd 1.0
PET_F,500,2.0,0.05342462100996538,0.04267526327030134,0.040463479458339,0.0177808000081737,0.324104708265495,7.557827758135177e-59,2500,2500,0.1476,0.0036,112,1.1336741637202765e-58,1.1137854311333133e-58,57.95319846719666,not strongly differentiated,PET_F | 500 µm | Cd 2.0
PET_F,500,5.0,0.07288167888006078,0.0582174431000268,0.0552001354525754,0.024256504434249003,0.32410471008142044,7.557828949065739e-59,2500,2500,0.2712,0.0236,113,1.1236418260557913e-58,1.1137854311333133e-58,57.95319846719666,not strongly differentiated,PET_F | 500 µm | Cd 5.0
PET_F,500,10.0,0.08760037496144883,0.06997464826862544,0.0663479853630444,0.029155185724948948,0.3241047109191924,7.557829711261768e-59,2500,2500,0.3384,0.0532,114,1.1137854311333133e-58,1.1137854311333133e-58,57.95319846719666,not strongly differentiated,PET_F | 500 µm | Cd 10.0
PET_F,250,0.3,0.013505149323903334,0.01085395586974482,0.010228717058145,0.00456322268424575,0.31528861738701736,2.8557545513509513e-52,2500,2500,0.0,0.0,115,4.171884909799651e-52,3.998058580091387e-52,51.39815084683019,not strongly differentiated,PET_F | 250 µm | Cd 0.3
PET_F,250,0.6,0.02863280058641414,0.023011900612019274,0.0216863071082333,0.0096746686775358,0.3152886311729489,2.8557550930448393e-52,2500,2500,0.0232,0.0,116,4.135921169237353e-52,3.998058580091387e-52,51.39815084683019,not strongly differentiated,PET_F | 250 µm | Cd 0.6
PET_F,250,1.0,0.03978135908742958,0.03197188758284948,0.0301301567672095,0.01344162851102925,0.3152886346220274,2.8557552364345973e-52,2500,2500,0.0764,0.0,117,4.100571621547114e-52,3.998058580091387e-52,51.39815084683019,not strongly differentiated,PET_F | 250 µm | Cd 1.0
PET_F,250,2.0,0.05490901034994039,0.04412983232512393,0.0415877468172979,0.0185530745043193,0.31528863706251276,2.8557552682988173e-52,2500,2500,0.1608,0.0044,118,4.065821059950858e-52,3.998058580091387e-52,51.39815084683019,not strongly differentiated,PET_F | 250 µm | Cd 2.0
PET_F,250,5.0,0.0749066775635117,0.060201761056024636,0.0567338570042116,0.02531003856834875,0.31528863877585034,2.855755571010305e-52,2500,2500,0.2796,0.0276,119,4.031654923779254e-52,3.998058580091387e-52,51.39815084683019,not strongly differentiated,PET_F | 250 µm | Cd 5.0
PET_F,250,10.0,0.0900343288260225,0.07235970579829908,0.0681914470543,0.0304214845616388,0.31528863956629377,2.855756128636705e-52,2500,2500,0.3484,0.0572,120,3.998058580091387e-52,3.998058580091387e-52,51.39815084683019,not strongly differentiated,PET_F | 250 µm | Cd 10.0
PE_COOH,100,0.6,0.030551331512936084,0.023715635957012104,0.0231393906354151,0.01030912553099205,0.36539668835356476,3.980517555142916e-52,2500,2500,0.03,0.0,121,5.5266690021819005e-52,5.3073588069656926e-52,51.27512155065632,not strongly differentiated,PE_COOH | 100 µm | Cd 0.6
PE_COOH,100,0.3,0.014410057195803905,0.011185884662038589,0.0109140887162707,0.0048624750930222,0.36539667310726776,3.980517555142916e-52,2500,2500,0.0,0.0,122,5.4813684365902454e-52,5.3073588069656926e-52,51.27512155065632,not strongly differentiated,PE_COOH | 100 µm | Cd 0.3
PE_COOH,100,1.0,0.042446895330661115,0.03294963156486705,0.0321490175281186,0.0143231195072261,0.3653966921680099,3.980517820871013e-52,2500,2500,0.0888,0.0,123,5.436804828506749e-52,5.3073588069656926e-52,51.27512155065632,not strongly differentiated,PE_COOH | 100 µm | Cd 1.0
PE_COOH,100,2.0,0.0585881696477933,0.045479382859840566,0.044374319447263,0.0197697699451959,0.3653966948670194,3.980518042311243e-52,2500,2500,0.1804,0.0076,124,5.3929599282926514e-52,5.3073588069656926e-52,51.27512155065632,not strongly differentiated,PE_COOH | 100 µm | Cd 2.0
PE_COOH,100,5.0,0.07992577365489414,0.06204281311861737,0.0605352895226604,0.026969850182178748,0.36539669676185393,3.9805189280721085e-52,2500,2500,0.3024,0.0384,125,5.349817439328914e-52,5.3073588069656926e-52,51.27512155065632,not strongly differentiated,PE_COOH | 100 µm | Cd 5.0
PE_COOH,100,10.0,0.09606704797202632,0.07457256441359086,0.0727605914418048,0.032416500620148544,0.3653966976360306,3.98051910522427e-52,2500,2500,0.3708,0.0696,126,5.3073588069656926e-52,5.3073588069656926e-52,51.27512155065632,not strongly differentiated,PE_COOH | 100 µm | Cd 10.0
PE_COOH,50,0.3,0.01477515027548995,0.011543643291489634,0.011190607969959,0.00522012263360925,0.35607415143187837,1.1642008947381666e-47,2500,2500,0.0,0.0,127,1.5400452780788346e-47,1.4817109811429144e-47,46.82923650049687,not strongly differentiated,PE_COOH | 50 µm | Cd 0.3
PE_COOH,50,0.6,0.03132537977374487,0.024474134160138956,0.0237256500287228,0.01106738821022985,0.35607416587338325,1.1642010187316753e-47,2500,2500,0.0352,0.0,128,1.5280138370853238e-47,1.4817109811429144e-47,46.82923650049687,not strongly differentiated,PE_COOH | 50 µm | Cd 0.6
PE_COOH,50,1.0,0.04352232948951338,0.03400346104601381,0.0329635447474581,0.01537662176015165,0.3560741694864789,1.1642011486296922e-47,2500,2500,0.0936,0.0,129,1.5161689377502967e-47,1.4817109811429144e-47,46.82923650049687,not strongly differentiated,PE_COOH | 50 µm | Cd 1.0
PE_COOH,50,2.0,0.060072558987768296,0.04693395191466313,0.0454985868062219,0.021223887336772253,0.356074172043018,1.1642012844321867e-47,2500,2500,0.1896,0.0096,130,1.5045062752662106e-47,1.4817109811429144e-47,46.82923650049687,not strongly differentiated,PE_COOH | 50 µm | Cd 2.0
PE_COOH,50,5.0,0.08195077233834505,0.06402713107461518,0.0620690110742966,0.028953551980774803,0.3560741738378316,1.1642013966168585e-47,2500,2500,0.312,0.0428,131,1.4930216384094064e-47,1.4817109811429144e-47,46.82923650049687,not strongly differentiated,PE_COOH | 50 µm | Cd 5.0
PE_COOH,50,10.0,0.09850100183659995,0.0769576219432645,0.0746040531330604,0.03480081755739535,0.3560741746658632,1.1642014851837184e-47,2500,2500,0.3796,0.0748,132,1.4817109811429144e-47,1.4817109811429144e-47,46.82923650049687,not strongly differentiated,PE_COOH | 50 µm | Cd 10.0
PET_F,100,0.3,0.01398777612318927,0.011326887053204556,0.0105942556283729,0.0049178230172557,0.30441516401459384,1.6996148117722582e-45,2500,2500,0.0,0.0,133,2.1468818675018e-45,2.0690972527077693e-45,44.68421909593566,not strongly differentiated,PET_F | 100 µm | Cd 0.3
PET_F,100,0.6,0.02965603672917598,0.024014580696654256,0.0224612998711385,0.0104264708516131,0.3044151768157638,1.6996148774944538e-45,2500,2500,0.0256,0.0,134,2.1308604434258822e-45,2.0690972527077693e-45,44.68421909593566,not strongly differentiated,PET_F | 100 µm | Cd 0.6
PET_F,100,1.0,0.04120300571621795,0.03336497438119796,0.0312069031825049,0.0144861547759127,0.3044151800184673,1.6996150664457215e-45,2500,2500,0.0844,0.0,135,2.1150765271324535e-45,2.0690972527077693e-45,44.68421909593566,not strongly differentiated,PET_F | 100 µm | Cd 1.0
PET_F,100,2.0,0.056871266322204655,0.04605266802464765,0.0430739474252705,0.01999480261027005,0.30441518228462294,1.6996152964733164e-45,2500,2500,0.1708,0.0068,136,2.0995247779964496e-45,2.0690972527077693e-45,44.68421909593566,not strongly differentiated,PET_F | 100 µm | Cd 2.0
PET_F,100,5.0,0.07758358021527538,0.06282488671124763,0.0587613266130538,0.0272768389473476,0.3044151838755728,1.699615411487198e-45,2500,2500,0.292,0.0332,137,2.084199920655834e-45,2.0690972527077693e-45,44.68421909593566,not strongly differentiated,PET_F | 100 µm | Cd 5.0
PET_F,100,10.0,0.09325184082126207,0.07551258035469731,0.0706283708558194,0.032785486781705,0.30441518460955275,1.6996156004385248e-45,2500,2500,0.3596,0.0616,138,2.0690972527077693e-45,2.0690972527077693e-45,44.68421909593566,not strongly differentiated,PET_F | 100 µm | Cd 10.0
PE_COOH,25,0.3,0.015140243355175999,0.011901401920940679,0.0114671272236474,0.0056602184741015495,0.34725684335566,7.187450446397369e-44,2500,2500,0.0,0.0,139,8.686990467588188e-44,8.385363459890162e-44,43.07647810834666,not strongly differentiated,PE_COOH | 25 µm | Cd 0.3
PE_COOH,25,0.6,0.032099428034553665,0.02523263236326582,0.0243119094220306,0.0120004527871185,0.3472568570563001,7.187451148970752e-44,2500,2500,0.0404,0.0,140,8.624941378764902e-44,8.385363459890162e-44,43.07647810834666,not strongly differentiated,PE_COOH | 25 µm | Cd 0.6
PE_COOH,25,1.0,0.04459776364836564,0.035057290527160584,0.0337780719667976,0.01667298733476405,0.34725686048403986,7.187452587573305e-44,2500,2500,0.1016,0.0,141,8.563773295832024e-44,8.385363459890162e-44,43.07647810834666,not strongly differentiated,PE_COOH | 25 µm | Cd 1.0
PE_COOH,25,2.0,0.06155694832774332,0.04838852096948572,0.0466228541651809,0.023013221647781,0.34725686290942637,7.187452888676575e-44,2500,2500,0.2036,0.0108,142,8.503465389420172e-44,8.385363459890162e-44,43.07647810834666,not strongly differentiated,PE_COOH | 25 µm | Cd 2.0
PE_COOH,25,5.0,0.08397577102179596,0.06601144903061301,0.0636027326259328,0.03139455551432695,0.34725686461216354,7.187453524338321e-44,2500,2500,0.3224,0.046,143,8.444001343278587e-44,8.385363459890162e-44,43.07647810834666,not strongly differentiated,PE_COOH | 25 µm | Cd 5.0
PE_COOH,25,10.0,0.10093495570117361,0.07934267947293813,0.076447514824316,0.03773478982734395,0.3472568653977167,7.187454394191568e-44,2500,2500,0.3908,0.0812,144,8.385363459890162e-44,8.385363459890162e-44,43.07647810834666,not strongly differentiated,PE_COOH | 25 µm | Cd 10.0
PET_F,50,0.3,0.014352869202875315,0.0116846456826556,0.0108707748820612,0.0053033247261273005,0.2967251565130541,1.9860137896541338e-41,2500,2500,0.0,0.0,145,2.301036666633755e-41,2.224336439593564e-41,40.652799523381226,not strongly differentiated,PET_F | 50 µm | Cd 0.3
PET_F,50,0.6,0.030430084989984767,0.024773078899781108,0.0230475592644462,0.0112437882533767,0.29672516863996207,1.9860139551691308e-41,2500,2500,0.03,0.0,146,2.2852763319754382e-41,2.224336439593564e-41,40.652799523381226,not strongly differentiated,PET_F | 50 µm | Cd 0.6
PET_F,50,1.0,0.04227843987507019,0.03441880386234473,0.0320214304018444,0.01562170548635875,0.29672517167397217,1.9860140335710038e-41,2500,2500,0.0884,0.0,147,2.2697303240811472e-41,2.224336439593564e-41,40.652799523381226,not strongly differentiated,PET_F | 50 µm | Cd 1.0
PET_F,50,2.0,0.05835565566217965,0.04750723707947024,0.0441982147842295,0.0215621690136082,0.2967251738207651,1.986014103261559e-41,2500,2500,0.1796,0.0076,148,2.254394387486094e-41,2.224336439593564e-41,40.652799523381226,not strongly differentiated,PET_F | 50 µm | Cd 2.0
PET_F,50,5.0,0.07960857889872627,0.06480920466724545,0.0602950481646899,0.0294150346469329,0.29672517532791653,1.986014382023665e-41,2500,2500,0.3016,0.038,149,2.2392645381206425e-41,2.224336439593564e-41,40.652799523381226,not strongly differentiated,PET_F | 50 µm | Cd 5.0
PET_F,50,10.0,0.09568579468583573,0.07789763788437094,0.072471832547075,0.03535549817418225,0.29672517602323695,1.9860146782085394e-41,2500,2500,0.3696,0.0692,150,2.224336439593564e-41,2.224336439593564e-41,40.652799523381226,not strongly differentiated,PET_F | 50 µm | Cd 10.0
PE_COOH,10,0.3,0.015622870154461935,0.012374333104400411,0.0118326657938753,0.0062307358598741504,0.33630872273884627,1.338725534374318e-39,2500,2500,0.0,0.0,151,1.4894429786416256e-39,1.4417050914079201e-39,38.841123567822386,not strongly differentiated,PE_COOH | 10 µm | Cd 0.3
PE_COOH,10,0.6,0.033122664177315506,0.026235312447900793,0.0250869021849358,0.01321002923430355,0.33630873554702423,1.3387256296253534e-39,2500,2500,0.0448,0.0,152,1.479644116954338e-39,1.4417050914079201e-39,38.841123567822386,not strongly differentiated,PE_COOH | 10 µm | Cd 0.6
PE_COOH,10,1.0,0.04601941027715401,0.03645037732550906,0.034854818382093,0.0183535283228501,0.33630873875148065,1.3387257360823178e-39,2500,2500,0.108,0.0004,153,1.4699733572668586e-39,1.4417050914079201e-39,38.841123567822386,not strongly differentiated,PE_COOH | 10 µm | Cd 1.0
PE_COOH,10,2.0,0.06351920430000757,0.050311356669009454,0.0481090547731535,0.0253328216972795,0.3363087410188761,1.3387257640973148e-39,2500,2500,0.2136,0.014,154,1.4604281062879798e-39,1.4417050914079201e-39,38.841123567822386,not strongly differentiated,PE_COOH | 10 µm | Cd 2.0
PE_COOH,10,5.0,0.08665267367355965,0.068634574685836,0.0656302022347749,0.03455894569139885,0.3363087426106973,1.3387260442473175e-39,2500,2500,0.3336,0.0508,155,1.451006293119673e-39,1.4417050914079201e-39,38.841123567822386,not strongly differentiated,PE_COOH | 10 µm | Cd 5.0
PE_COOH,10,10.0,0.10415246769641322,0.08249555402933637,0.0788844386258354,0.0415382390658282,0.33630874334507954,1.3387261563073545e-39,2500,2500,0.4032,0.086,156,1.4417050914079201e-39,1.4417050914079201e-39,38.841123567822386,not strongly differentiated,PE_COOH | 10 µm | Cd 10.0
PET_F,25,0.3,0.014717962282561364,0.012042404312106646,0.0111472941357495,0.00574234728172855,0.2894544603471469,5.739474124304082e-38,2500,2500,0.0,0.0,157,6.141602884605641e-38,5.952049815135674e-38,37.225333442659085,not strongly differentiated,PET_F | 25 µm | Cd 0.3
PET_F,25,0.6,0.031204133250793565,0.025531577102907974,0.023633818657754,0.01217457731656915,0.28945447185344514,5.73947428524889e-38,2500,2500,0.0344,0.0,158,6.102732151403884e-38,5.952049815135674e-38,37.225333442659085,not strongly differentiated,PET_F | 25 µm | Cd 0.6
PET_F,25,1.0,0.04335387403392246,0.035472633343491496,0.0328359576211839,0.01691490954600915,0.2894544747321863,5.739474699106843e-38,2500,2500,0.092,0.0,159,6.064350625471381e-38,5.952049815135674e-38,37.225333442659085,not strongly differentiated,PET_F | 25 µm | Cd 1.0
PET_F,25,2.0,0.059840045002154646,0.048961806134292817,0.0453224821431884,0.0233471395808497,0.2894544767691138,5.739475572807089e-38,2500,2500,0.1896,0.0096,160,6.026449351447443e-38,5.952049815135674e-38,37.225333442659085,not strongly differentiated,PET_F | 25 µm | Cd 2.0
PET_F,25,5.0,0.0816335775821772,0.06679352262324327,0.0618287697163261,0.03185008517668375,0.2894544781991355,5.739476423515381e-38,2500,2500,0.3104,0.0428,161,5.989018876711701e-38,5.952049815135674e-38,37.225333442659085,not strongly differentiated,PET_F | 25 µm | Cd 5.0
PET_F,25,10.0,0.09811974855040938,0.08028269541404459,0.0743152942383306,0.038282315211524295,0.2894544788588713,5.739476607452257e-38,2500,2500,0.378,0.0736,162,5.952049815135674e-38,5.952049815135674e-38,37.225333442659085,not strongly differentiated,PET_F | 25 µm | Cd 10.0
PET_F,10,0.3,0.0152005890818473,0.012515335495566379,0.0115128327059774,0.00629751968394415,0.280430248901994,4.191082942183581e-34,2500,2500,0.0,0.0,163,4.31964376863093e-34,4.191084503302937e-34,33.377673582557186,not strongly differentiated,PET_F | 10 µm | Cd 0.3
PET_F,10,0.6,0.0322273693935554,0.026534257187542955,0.0244088114206592,0.0133516202579295,0.280430259660811,4.191083152334274e-34,2500,2500,0.0412,0.0,164,4.29330469263511e-34,4.191084503302937e-34,33.377673582557186,not strongly differentiated,PET_F | 10 µm | Cd 0.6
PET_F,10,1.0,0.04477552066271082,0.03686572014183998,0.0339127040364793,0.01855024967874485,0.28043026235254137,4.191083437538691e-34,2500,2500,0.1016,0.0,165,4.267284954584849e-34,4.191084503302937e-34,33.377673582557186,not strongly differentiated,PET_F | 10 µm | Cd 1.0
PET_F,10,2.0,0.061802300974418925,0.050884641833816545,0.046808682751161,0.02560435025273015,0.28043026425714496,4.191083977926057e-34,2500,2500,0.2036,0.0112,166,4.241578965611913e-34,4.191084503302937e-34,33.377673582557186,not strongly differentiated,PET_F | 10 µm | Cd 2.0
PET_F,10,10.0,0.10133726054564897,0.08343556997044281,0.0767522180398499,0.041983464559627856,0.2804302662111462,4.191084353195293e-34,2500,2500,0.3916,0.082,167,4.21618066668748e-34,4.191084503302937e-34,33.377673582557186,not strongly differentiated,PET_F | 10 µm | Cd 10.0
PET_F,10,5.0,0.08431048023394087,0.06941664827846626,0.0638562393251682,0.0349293639856425,0.2804302655942683,4.191084503302937e-34,2500,2500,0.3228,0.0476,168,4.191084503302937e-34,4.191084503302937e-34,33.377673582557186,not strongly differentiated,PET_F | 10 µm | Cd 5.0
