fragment_id,pH,organic_matter_percent,particle_size_um,Cd_total_mg_kg,mean_CMI,background_mean_CMI,median_CMI,background_median_CMI,log2FC_CMI,p_value,P_mobilization_or_higher,P_aging_amplified,n_group,n_background,rank,q_value_raw,q_value,minus_log10_q_raw,minus_log10_q_capped,log2FC_plot,minus_log10_q_plot,volcano_class,label
PE_F,5.0,4.0,100,0.6,0.0050042417073109064,0.05416195436217146,0.0046055961441432,0.0483243082746255,-3.4360561567562535,1.054212354622682e-99,0.0,0.0,300,300,692,1.228492547352212e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.4922843865733344,8.0,reduced mobilization risk,PE_F | pH 5.0 | OM 4.0% | 100 µm | Cd 0.6
PE_F,7.0,0.5,250,2.0,0.0030139068216155085,0.047321280434283255,0.0027718286116538,0.042185805970710755,-3.9727819427491102,1.054212354622682e-99,0.0,0.0,300,300,693,1.2267198308336662e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.9730476003610486,8.0,reduced mobilization risk,PE_F | pH 7.0 | OM 0.5% | 250 µm | Cd 2.0
PE_F,7.0,0.5,250,1.0,0.002183563476424404,0.03428407901427823,0.002008178778424,0.03056344823951645,-3.972781772315234,1.054212354622682e-99,0.0,0.0,300,300,694,1.2249522230082575e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.9971791902507547,7.978874806762537,reduced mobilization risk,PE_F | pH 7.0 | OM 0.5% | 250 µm | Cd 1.0
PE_F,5.5,4.0,100,1.0,0.00578536656504836,0.06261532458185724,0.005323813673138,0.055851837654437894,-3.436035284148267,1.054212354622682e-99,0.0,0.0,300,300,695,1.2231897018240729e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.4216758396648803,8.0,reduced mobilization risk,PE_F | pH 5.5 | OM 4.0% | 100 µm | Cd 1.0
PE_F,6.0,0.5,1000,1.0,0.00109753540846191,0.0658435480056951,0.001010068286353,0.0591183348444304,-5.906701395918831,1.054212354622682e-99,0.0,0.0,300,300,696,1.2214322453559348e-98,7.073599654535386e-99,98.15035952364853,8.0,-5.882812150314435,7.984473636800799,reduced mobilization risk,PE_F | pH 6.0 | OM 0.5% | 1000 µm | Cd 1.0
PE_F,5.5,2.0,500,2.0,0.004143865452690311,0.10169928022506142,0.0038138388108483,0.0910426651498926,-4.617188163520318,1.054212354622682e-99,0.0,0.0,300,300,697,1.2196798318044917e-98,7.073599654535386e-99,98.15035952364853,8.0,-4.588441150617361,8.0,reduced mobilization risk,PE_F | pH 5.5 | OM 2.0% | 500 µm | Cd 2.0
PE_F,5.5,2.0,1000,2.0,0.0016541386697611468,0.09923602259702864,0.0015223993947883,0.08911029968313455,-5.906710966490696,1.054212354622682e-99,0.0,0.0,300,300,698,1.2179324394953162e-98,7.073599654535386e-99,98.15035952364853,8.0,-5.910871045388466,8.0,reduced mobilization risk,PE_F | pH 5.5 | OM 2.0% | 1000 µm | Cd 2.0
PE_F,5.5,6.0,100,10.0,0.009913468226078435,0.10729101360086048,0.0091203460584773,0.09565360462363615,-3.4359954302246662,1.054212354622682e-99,0.0,0.0,300,300,699,1.2161900468780124e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.4378603308013838,7.955571361913866,reduced mobilization risk,PE_F | pH 5.5 | OM 6.0% | 100 µm | Cd 10.0
PE_F,5.5,6.0,500,1.0,0.0018288563086125483,0.04488203837140339,0.0016825395558234,0.04010955209609845,-4.617123808883108,1.054212354622682e-99,0.0,0.0,300,300,700,1.2144526325253296e-98,7.073599654535386e-99,98.15035952364853,8.0,-4.606195759314661,8.0,reduced mobilization risk,PE_F | pH 5.5 | OM 6.0% | 500 µm | Cd 1.0
PE_F,5.0,2.0,100,10.0,0.019551743647676447,0.21161557621561022,0.0179964504214537,0.1888555128825692,-3.436076576033086,1.054212354622682e-99,0.0,0.0,300,300,701,1.2127201751322834e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.488528244504538,7.977875722749195,reduced mobilization risk,PE_F | pH 5.0 | OM 2.0% | 100 µm | Cd 10.0
PE_F,5.5,8.0,100,5.0,0.005601986823769263,0.06062565256639753,0.0051513500112454,0.0539569092398779,-3.4359176422926043,1.054212354622682e-99,0.0,0.0,300,300,702,1.2109926535152858e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.446761698107854,7.949900277470766,reduced mobilization risk,PE_F | pH 5.5 | OM 8.0% | 100 µm | Cd 5.0
PE_F,5.0,2.0,250,1.0,0.005774077203124634,0.09066724264931476,0.0053147635314883,0.08096842699870835,-3.972918874172319,1.054212354622682e-99,0.0,0.0,300,300,703,1.2092700466112812e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.9864883827018183,8.0,reduced mobilization risk,PE_F | pH 5.0 | OM 2.0% | 250 µm | Cd 1.0
PE_F,5.0,2.0,250,2.0,0.007969784647400582,0.12514526097739348,0.0073358078369472,0.11175827820058855,-3.9729189386251607,1.054212354622682e-99,0.0,0.0,300,300,704,1.2075523334768902e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.9598985464138927,7.9059266913482755,reduced mobilization risk,PE_F | pH 5.0 | OM 2.0% | 250 µm | Cd 2.0
PE_F,5.0,2.0,250,5.0,0.010872352006142292,0.17072272206132225,0.0100074830853454,0.1524602475417555,-3.9729189838741625,1.054212354622682e-99,0.0,0.0,300,300,705,1.2058394932875612e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.984353368303913,8.0,reduced mobilization risk,PE_F | pH 5.0 | OM 2.0% | 250 µm | Cd 5.0
PE_F,6.5,0.5,500,0.3,0.0006982373396121977,0.017135686744142512,0.0006424469227685,0.01532110369642255,-4.617140709541481,1.054212354622682e-99,0.0,0.0,300,300,706,1.204131505336729e-98,7.073599654535386e-99,98.15035952364853,8.0,-4.598543358649726,7.937869779925393,reduced mobilization risk,PE_F | pH 6.5 | OM 0.5% | 500 µm | Cd 0.3
PE_F,5.0,2.0,250,10.0,0.01306805945041824,0.20520074038940098,0.0120285273908043,0.1832500987436358,-3.972919004749652,1.054212354622682e-99,0.0,0.0,300,300,707,1.2024283490349797e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.977739872041893,7.993478178753298,reduced mobilization risk,PE_F | pH 5.0 | OM 2.0% | 250 µm | Cd 10.0
PE_F,7.0,1.0,250,1.0,0.00208964661838194,0.03280926789303985,0.0019216886339776,0.0292450081512478,-3.9727718625803967,1.054212354622682e-99,0.0,0.0,300,300,708,1.2007300039092242e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.9513897765243864,7.967409691601849,reduced mobilization risk,PE_F | pH 7.0 | OM 1.0% | 250 µm | Cd 1.0
PE_F,6.5,0.5,500,2.0,0.0028388817026720405,0.0696699886999481,0.0026120499585404,0.06229228727966625,-4.617142204059605,1.054212354622682e-99,0.0,0.0,300,300,709,1.1990364496018768e-98,7.073599654535386e-99,98.15035952364853,8.0,-4.561683812808003,8.0,reduced mobilization risk,PE_F | pH 6.5 | OM 0.5% | 500 µm | Cd 2.0
PE_F,6.5,0.5,500,1.0,0.00205675847553956,0.050475629052979386,0.0018924197812484,0.04513051378738635,-4.6171420186843175,1.054212354622682e-99,0.0,0.0,300,300,710,1.1973476658700432e-98,7.073599654535386e-99,98.15035952364853,8.0,-4.578191603510954,8.0,reduced mobilization risk,PE_F | pH 6.5 | OM 0.5% | 500 µm | Cd 1.0
PE_F,6.5,4.0,1000,2.0,0.0007938118853448541,0.04761925583075429,0.0007301051314774,0.04270277289422405,-5.906602314489163,1.054212354622682e-99,0.0,0.0,300,300,711,1.1956636325847127e-98,7.073599654535386e-99,98.15035952364853,8.0,-5.882924522454911,8.0,reduced mobilization risk,PE_F | pH 6.5 | OM 4.0% | 1000 µm | Cd 2.0
PE_F,6.5,4.0,1000,1.0,0.0005751135461651338,0.03449996100105395,0.0005289582569741,0.030937988714559397,-5.906601634898441,1.054212354622682e-99,0.0,0.0,300,300,712,1.1939843297299588e-98,7.073599654535386e-99,98.15035952364853,8.0,-5.877983476283679,7.940403014658584,reduced mobilization risk,PE_F | pH 6.5 | OM 4.0% | 1000 µm | Cd 1.0
PE_F,6.5,6.0,500,0.6,0.0007836240302278601,0.019229467442153002,0.0007204367711522,0.01713922113273085,-4.617011592448874,1.054212354622682e-99,0.0,0.0,300,300,713,1.1923097374021468e-98,7.073599654535386e-99,98.15035952364853,8.0,-4.626160056915862,8.0,reduced mobilization risk,PE_F | pH 6.5 | OM 6.0% | 500 µm | Cd 0.6
PE_F,6.5,4.0,1000,10.0,0.0013016137033914459,0.07808131508094601,0.0011971537105854,0.0700197558112737,-5.906603011706073,1.054212354622682e-99,0.0,0.0,300,300,714,1.1906398358091466e-98,7.073599654535386e-99,98.15035952364853,8.0,-5.925868702067387,7.96866515419742,reduced mobilization risk,PE_F | pH 6.5 | OM 4.0% | 1000 µm | Cd 10.0
PE_F,7.0,1.0,100,2.0,0.004315302464685176,0.04670131540534051,0.003968454582518,0.0415770088796801,-3.435929294250948,1.054212354622682e-99,0.0,0.0,300,300,715,1.1889746052695534e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.4570777055930013,8.0,reduced mobilization risk,PE_F | pH 7.0 | OM 1.0% | 100 µm | Cd 2.0
PE_F,5.0,1.0,500,2.0,0.005464421801157484,0.13411078286622616,0.0050299688189118,0.12013612628826009,-4.617212324767994,1.054212354622682e-99,0.0,0.0,300,300,716,1.1873140262119144e-98,7.073599654535386e-99,98.15035952364853,8.0,-4.612318504651726,7.957629390220626,reduced mobilization risk,PE_F | pH 5.0 | OM 1.0% | 500 µm | Cd 2.0
PE_F,5.0,1.0,500,1.0,0.003958951809395704,0.09716272751405425,0.0036441923558347,0.08703814453744299,-4.617212228461428,1.054212354622682e-99,0.0,0.0,300,300,717,1.185658079173962e-98,7.073599654535386e-99,98.15035952364853,8.0,-4.580377198050457,8.0,reduced mobilization risk,PE_F | pH 5.0 | OM 1.0% | 500 µm | Cd 1.0
PE_F,6.5,6.0,1000,10.0,0.0009835995397346575,0.0590015151593601,0.0009042873229745,0.05281363966734165,-5.906535691006972,1.054212354622682e-99,0.0,0.0,300,300,718,1.1840067448018533e-98,7.073599654535386e-99,98.15035952364853,8.0,-5.9247701984153,8.0,reduced mobilization risk,PE_F | pH 6.5 | OM 6.0% | 1000 µm | Cd 10.0
PE_F,6.5,6.0,1000,2.0,0.000599865384811702,0.035983106097316704,0.0005514954420605,0.03220932198779175,-5.906534768369219,1.054212354622682e-99,0.0,0.0,300,300,719,1.1823600038494167e-98,7.073599654535386e-99,98.15035952364853,8.0,-5.8948180964266435,8.0,reduced mobilization risk,PE_F | pH 6.5 | OM 6.0% | 1000 µm | Cd 2.0
PE_F,5.0,1.0,100,1.0,0.009481951604472409,0.10262711097903432,0.0087280818810188,0.09159773250028391,-3.4360839197521376,1.0542189469984007e-99,0.0,0.0,300,300,720,1.1807252206382087e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.467264091185333,7.95770097492231,reduced mobilization risk,PE_F | pH 5.0 | OM 1.0% | 100 µm | Cd 1.0
PE_F,5.0,1.0,250,0.6,0.004561498684270973,0.07162713844586831,0.0041988332863561,0.0639710828192636,-3.972926204325359,1.0542189469984007e-99,0.0,0.0,300,300,721,1.1790875989729685e-98,7.073599654535386e-99,98.15035952364853,8.0,-4.003334902673552,7.9820987677133415,reduced mobilization risk,PE_F | pH 5.0 | OM 1.0% | 250 µm | Cd 0.6
PE_F,5.0,1.0,250,1.0,0.006337578351379399,0.09951610937674502,0.0058337043981664,0.0888790675283199,-3.9729262873158713,1.0542189469984007e-99,0.0,0.0,300,300,722,1.1774545136558314e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.951485718038451,7.999201900290739,reduced mobilization risk,PE_F | pH 5.0 | OM 1.0% | 250 µm | Cd 1.0
PE_F,5.0,1.0,1000,2.0,0.0021812753122358638,0.1308624808468846,0.0020078513711523,0.1175449692763399,-5.90673519267151,1.0542189469984007e-99,0.0,0.0,300,300,723,1.1758259458637763e-98,7.073599654535386e-99,98.15035952364853,8.0,-5.9239033221283615,8.0,reduced mobilization risk,PE_F | pH 5.0 | OM 1.0% | 1000 µm | Cd 2.0
PE_F,6.5,6.0,500,2.0,0.0015027527557559645,0.036876274942731845,0.0013815787947214,0.0328678177227823,-4.617012437565601,1.0542189469984007e-99,0.0,0.0,300,300,724,1.1742018768777767e-98,7.073599654535386e-99,98.15035952364853,8.0,-4.634898083902122,8.0,reduced mobilization risk,PE_F | pH 6.5 | OM 6.0% | 500 µm | Cd 2.0
PE_F,8.0,1.0,500,0.6,0.00015168886389059185,0.003719361919916078,0.0001384734798278,0.0032490063092787498,-4.615858935778392,1.0542189469984007e-99,0.0,0.0,300,300,725,1.1725822880820832e-98,7.073599654535386e-99,98.15035952364853,8.0,-4.566472637268292,7.990740915621101,reduced mobilization risk,PE_F | pH 8.0 | OM 1.0% | 500 µm | Cd 0.6
PE_F,5.5,8.0,250,0.6,0.0014312351188317258,0.02247145314142684,0.0013161032464778,0.020027268497283,-3.972759879124841,1.0542189469984007e-99,0.0,0.0,300,300,726,1.1709671609635128e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.971036397233953,7.9971362551474225,reduced mobilization risk,PE_F | pH 5.5 | OM 8.0% | 250 µm | Cd 0.6
PE_F,5.0,1.0,500,5.0,0.007454544879277223,0.18295345528771562,0.006861865658687,0.16388927824873445,-4.617212392379849,1.0542189469984007e-99,0.0,0.0,300,300,727,1.1693564771107431e-98,7.073599654535386e-99,98.15035952364853,8.0,-4.618324380497578,7.983839502952718,reduced mobilization risk,PE_F | pH 5.0 | OM 1.0% | 500 µm | Cd 5.0
PE_F,5.0,1.0,500,0.6,0.0028494722224175887,0.069933281948155,0.0026229227813416,0.06264607075074975,-4.617212092353676,1.0542189469984007e-99,0.0,0.0,300,300,728,1.167750218213613e-98,7.073599654535386e-99,98.15035952364853,8.0,-4.622952235663659,8.0,reduced mobilization risk,PE_F | pH 5.0 | OM 1.0% | 500 µm | Cd 0.6
PE_F,6.5,1.0,500,10.0,0.00445574730361737,0.1093495600718892,0.0040995609289799,0.09775277176154505,-4.617135879209339,1.0542189469984007e-99,0.0,0.0,300,300,729,1.1661483660624283e-98,7.073599654535386e-99,98.15035952364853,8.0,-4.606752370687909,7.972605593935735,reduced mobilization risk,PE_F | pH 6.5 | OM 1.0% | 500 µm | Cd 10.0
PE_F,6.5,2.0,250,5.0,0.0054038651304429055,0.0848490522140908,0.0049714306700445,0.0756915771521102,-3.9728347211370028,1.0542189469984007e-99,0.0,0.0,300,300,730,1.1645509025472743e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.990530400217892,7.969002675504701,reduced mobilization risk,PE_F | pH 6.5 | OM 2.0% | 250 µm | Cd 5.0
PE_F,7.0,1.0,100,1.0,0.0031264194314275457,0.03383491682248421,0.0028751295236097,0.0301223771742154,-3.435929178866181,1.0542189469984007e-99,0.0,0.0,300,300,731,1.1629578096573328e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.4344962609156937,8.0,reduced mobilization risk,PE_F | pH 7.0 | OM 1.0% | 100 µm | Cd 1.0
PE_F,4.5,1.0,500,1.0,0.004622350196292152,0.11344506078517644,0.0042551308338043,0.1016536171833702,-4.617223123423189,1.0542189469984007e-99,0.0,0.0,300,300,732,1.1613690694802054e-98,7.073599654535386e-99,98.15035952364853,8.0,-4.59005556494376,7.986610577122218,reduced mobilization risk,PE_F | pH 4.5 | OM 1.0% | 500 µm | Cd 1.0
PE_F,7.0,1.0,1000,2.0,0.0007192170774474884,0.04314381362558598,0.0006614090970863,0.0386669207796067,-5.906580646725772,1.0542189469984007e-99,0.0,0.0,300,300,733,1.1597846642012418e-98,7.073599654535386e-99,98.15035952364853,8.0,-5.914596632917047,8.0,reduced mobilization risk,PE_F | pH 7.0 | OM 1.0% | 1000 µm | Cd 2.0
PE_F,7.0,1.0,500,5.0,0.0024579363969784544,0.060317575941201795,0.0022603766567817,0.05380792134780975,-4.617058398051141,1.0542189469984007e-99,0.0,0.0,300,300,734,1.1582045761028751e-98,7.073599654535386e-99,98.15035952364853,8.0,-4.676529356888578,8.0,reduced mobilization risk,PE_F | pH 7.0 | OM 1.0% | 500 µm | Cd 5.0
PE_F,6.5,0.5,250,5.0,0.006199652399667816,0.0973455937217103,0.0057042890439129,0.08686313739537946,-3.9728562257165616,1.0542189469984007e-99,0.0,0.0,300,300,735,1.1566287875639595e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.9892289745962453,7.915355805209142,reduced mobilization risk,PE_F | pH 6.5 | OM 0.5% | 250 µm | Cd 5.0
PE_F,5.0,0.5,500,0.3,0.0014037527187950767,0.03445173206270143,0.0012921718851076,0.030864464864314448,-4.6172148084991065,1.0542189469984007e-99,0.0,0.0,300,300,736,1.1550572810591172e-98,7.073599654535386e-99,98.15035952364853,8.0,-4.59801286950507,7.981027079154692,reduced mobilization risk,PE_F | pH 5.0 | OM 0.5% | 500 µm | Cd 0.3
PE_F,6.5,0.5,1000,10.0,0.0018581384897908225,0.11147096494372132,0.0017096698889045,0.1000396731279765,-5.906665371919414,1.0542189469984007e-99,0.0,0.0,300,300,737,1.1534900391580873e-98,7.073599654535386e-99,98.15035952364853,8.0,-5.878642955836249,7.929689122599046,reduced mobilization risk,PE_F | pH 6.5 | OM 0.5% | 1000 µm | Cd 10.0
PE_F,7.0,1.0,1000,5.0,0.000981153391313846,0.05885663783622574,0.0009022919491222,0.05274927646214615,-5.906581173315023,1.0542189469984007e-99,0.0,0.0,300,300,738,1.1519270445250817e-98,7.073599654535386e-99,98.15035952364853,8.0,-5.897491816977942,7.991114789527558,reduced mobilization risk,PE_F | pH 7.0 | OM 1.0% | 1000 µm | Cd 5.0
PE_F,5.5,6.0,250,1.0,0.0029276739670685147,0.04596912097485925,0.0026934468459604,0.0410095504773369,-3.9728378120636525,1.0542189469984007e-99,0.0,0.0,300,300,739,1.1503682799181466e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.9371524145967607,7.983662016095466,reduced mobilization risk,PE_F | pH 5.5 | OM 6.0% | 250 µm | Cd 1.0
PE_F,5.5,6.0,100,5.0,0.008247798119114167,0.08926387819019466,0.0075879370722042,0.07958179744057164,-3.4359954035502276,1.0542189469984007e-99,0.0,0.0,300,300,740,1.1488137281885274e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.461985881015951,7.987361659582659,reduced mobilization risk,PE_F | pH 5.5 | OM 6.0% | 100 µm | Cd 5.0
PE_F,5.5,6.0,500,5.0,0.003443661879880934,0.08451104873745284,0.0031681533986542,0.0755246516207813,-4.617124163718688,1.0542189469984007e-99,0.0,0.0,300,300,741,1.1472633722800409e-98,7.073599654535386e-99,98.15035952364853,8.0,-4.585152556324567,7.934962614640518,reduced mobilization risk,PE_F | pH 5.5 | OM 6.0% | 500 µm | Cd 5.0
PE_F,5.5,8.0,1000,10.0,0.0011222210982517187,0.0673183510226155,0.0010319470303947,0.0603138467363017,-5.9065697272464766,1.0542189469984007e-99,0.0,0.0,300,300,742,1.1457171952284505e-98,7.073599654535386e-99,98.15035952364853,8.0,-5.901325483316092,8.0,reduced mobilization risk,PE_F | pH 5.5 | OM 8.0% | 1000 µm | Cd 10.0
PE_F,5.5,8.0,1000,2.0,0.0006844061670953834,0.041055273929840784,0.0006293509477038,0.03678345446532735,-5.9065689185764345,1.0542189469984007e-99,0.0,0.0,300,300,743,1.1441751801608483e-98,7.073599654535386e-99,98.15035952364853,8.0,-5.889669747131361,7.952816366273042,reduced mobilization risk,PE_F | pH 5.5 | OM 8.0% | 1000 µm | Cd 2.0
PE_F,5.5,8.0,1000,0.3,0.0001683331647377261,0.010097752653392283,0.0001547920545592,0.0090470770104452,-5.906562563810523,1.0542189469984007e-99,0.0,0.0,300,300,744,1.1426373102950407e-98,7.073599654535386e-99,98.15035952364853,8.0,-5.978072906744417,8.0,reduced mobilization risk,PE_F | pH 5.5 | OM 8.0% | 1000 µm | Cd 0.3
PE_F,5.0,0.5,1000,0.6,0.0011880133398996283,0.07127331326582768,0.0010935810961554,0.06402259186418725,-5.906737857020595,1.0542189469984007e-99,0.0,0.0,300,300,745,1.14110356893894e-98,7.073599654535386e-99,98.15035952364853,8.0,-5.884425766717428,8.0,reduced mobilization risk,PE_F | pH 5.0 | OM 0.5% | 1000 µm | Cd 0.6
PE_F,5.0,2.0,500,10.0,0.00816334169584879,0.20034810441697629,0.0075139678971899,0.17943558180779534,-4.617205034133858,1.0542189469984007e-99,0.0,0.0,300,300,746,1.1395739394899601e-98,7.073599654535386e-99,98.15035952364853,8.0,-4.61138107627934,7.940295793203526,reduced mobilization risk,PE_F | pH 5.0 | OM 2.0% | 500 µm | Cd 10.0
PE_F,5.0,2.0,500,5.0,0.006791729468360043,0.16668543047644338,0.0062514640563934,0.14928664927208118,-4.617204999897216,1.0542189469984007e-99,0.0,0.0,300,300,747,1.138048405434418e-98,7.073599654535386e-99,98.15035952364853,8.0,-4.569496973066835,8.0,reduced mobilization risk,PE_F | pH 5.0 | OM 2.0% | 500 µm | Cd 5.0
PE_F,6.5,0.5,250,2.0,0.004544545144066231,0.07135745953562617,0.0041814278291237,0.06367348099543155,-3.972856146363471,1.0542189469984007e-99,0.0,0.0,300,300,748,1.1365269503469388e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.9681512115505844,7.988930111688539,reduced mobilization risk,PE_F | pH 6.5 | OM 0.5% | 250 µm | Cd 2.0
PE_F,6.5,0.5,100,5.0,0.009275594045382765,0.10038872737482353,0.0085344574304998,0.08952056111341025,-3.4360136465911424,1.0542189469984007e-99,0.0,0.0,300,300,749,1.1350095578898669e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.46034629763051,8.0,reduced mobilization risk,PE_F | pH 6.5 | OM 0.5% | 100 µm | Cd 5.0
PE_F,7.0,1.0,250,2.0,0.0028842762145024183,0.04528564311625421,0.0026524488733665,0.0403660028741546,-3.9727720406741467,1.0542189469984007e-99,0.0,0.0,300,300,750,1.1334962118126804e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.992853190731429,7.998547410834909,reduced mobilization risk,PE_F | pH 7.0 | OM 1.0% | 250 µm | Cd 2.0
PE_F,7.0,2.0,250,10.0,0.004304238269855656,0.06757921842798001,0.0039577275833177,0.0602202890618933,-3.9727495030729543,1.0542189469984007e-99,0.0,0.0,300,300,751,1.1319868959514118e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.96260923249313,8.0,reduced mobilization risk,PE_F | pH 7.0 | OM 2.0% | 250 µm | Cd 10.0
PE_F,6.5,4.0,250,10.0,0.005219861378272645,0.08195758639409863,0.0048009454736521,0.0730741497749112,-3.9727938402621463,1.0542189469984007e-99,0.0,0.0,300,300,752,1.1304815942280722e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.9650989080590158,7.955370390382029,reduced mobilization risk,PE_F | pH 6.5 | OM 4.0% | 250 µm | Cd 10.0
PE_F,4.5,2.0,1000,1.0,0.001681206730476235,0.10086190038329419,0.0015475843191763,0.0906025836240104,-5.906739521819747,1.0542189469984007e-99,0.0,0.0,300,300,753,1.1289802906500801e-98,7.073599654535386e-99,98.15035952364853,8.0,-5.922592961022045,7.9417563516913985,reduced mobilization risk,PE_F | pH 4.5 | OM 2.0% | 1000 µm | Cd 1.0
PE_F,5.0,4.0,500,0.6,0.0020893960007628784,0.05127810491292786,0.0019229515134417,0.0459006679191506,-4.617184427127107,1.0542189469984007e-99,0.0,0.0,300,300,754,1.1274829693096953e-98,7.073599654535386e-99,98.15035952364853,8.0,-4.643884757414421,7.925735736559968,reduced mobilization risk,PE_F | pH 5.0 | OM 4.0% | 500 µm | Cd 0.6
PE_F,7.5,8.0,1000,0.6,6.645036233230026e-05,0.0039832373604718274,6.070855380931906e-05,0.0034975902437423,-5.905499227418522,1.0542189469984007e-99,0.0,0.0,300,300,755,1.1259896143834574e-98,7.073599654535386e-99,98.15035952364853,8.0,-5.867598697813023,8.0,reduced mobilization risk,PE_F | pH 7.5 | OM 8.0% | 1000 µm | Cd 0.6
PE_F,7.5,8.0,1000,0.3,3.134244808561082e-05,0.0018787619179398958,2.863422604989945e-05,0.0016496981625325,-5.905475314493324,1.0542189469984007e-99,0.0,0.0,300,300,756,1.1245002101316273e-98,7.073599654535386e-99,98.15035952364853,8.0,-5.9114421787687315,8.0,reduced mobilization risk,PE_F | pH 7.5 | OM 8.0% | 1000 µm | Cd 0.3
PE_F,7.0,2.0,250,1.0,0.0019018129022970232,0.029859645650563097,0.0017487083450849,0.026608127974710648,-3.9727491066315475,1.0542189469984007e-99,0.0,0.0,300,300,757,1.1230147408976359e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.9744620240725976,8.0,reduced mobilization risk,PE_F | pH 7.0 | OM 2.0% | 250 µm | Cd 1.0
PE_F,7.0,2.0,100,10.0,0.006439775053827371,0.06969180575493542,0.0059213439784198,0.0620078387496744,-3.4359066331733246,1.0542189469984007e-99,0.0,0.0,300,300,758,1.1215331911075333e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.449240297678307,7.99173557934643,reduced mobilization risk,PE_F | pH 7.0 | OM 2.0% | 100 µm | Cd 10.0
PE_F,7.0,2.0,100,5.0,0.005357758088814345,0.05798212404727779,0.0049264342825415,0.0515892242902976,-3.435906592110627,1.0542189469984007e-99,0.0,0.0,300,300,759,1.120055545269447e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.4009472467754236,8.0,reduced mobilization risk,PE_F | pH 7.0 | OM 2.0% | 100 µm | Cd 5.0
PE_F,4.5,6.0,250,0.6,0.0029599684879997304,0.04647771805754941,0.0027239481496742,0.041488201073133946,-3.9728850592849683,1.0542189469984007e-99,0.0,0.0,300,300,760,1.1185817879730398e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.9449985773788616,7.964151116675997,reduced mobilization risk,PE_F | pH 4.5 | OM 6.0% | 250 µm | Cd 0.6
PE_F,5.5,4.0,1000,10.0,0.0021822683104410112,0.13091768409456853,0.002008168322431,0.11752380079594635,-5.906687034167419,1.0542189469984007e-99,0.0,0.0,300,300,761,1.1171119038889754e-98,7.073599654535386e-99,98.15035952364853,8.0,-5.93222812766158,8.0,reduced mobilization risk,PE_F | pH 5.5 | OM 4.0% | 1000 µm | Cd 10.0
PE_F,6.5,4.0,100,2.0,0.004762871312069367,0.05154579454719125,0.0043806307888647,0.0459159824408712,-3.4359509785175475,1.0542189469984007e-99,0.0,0.0,300,300,762,1.1156458777683862e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.437865493616713,7.956575686185025,reduced mobilization risk,PE_F | pH 6.5 | OM 4.0% | 100 µm | Cd 2.0
PE_F,5.0,4.0,100,0.3,0.00236033605256921,0.0255464106323792,0.0021723080655184,0.02279298517284465,-3.4360558636631873,1.0542189469984007e-99,0.0,0.0,300,300,763,1.1141836944423464e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.459108639301169,7.983254681680694,reduced mobilization risk,PE_F | pH 5.0 | OM 4.0% | 100 µm | Cd 0.3
PE_F,6.5,0.5,100,1.0,0.0049260726743050424,0.053314339147425706,0.0045324706248148,0.0475424849051842,-3.436013521947711,1.0542189469984007e-99,0.0,0.0,300,300,764,1.1127253388213486e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.3896548203060144,7.989310108436811,reduced mobilization risk,PE_F | pH 6.5 | OM 0.5% | 100 µm | Cd 1.0
PE_F,5.0,6.0,100,5.0,0.00991669447463942,0.10732798973751281,0.0091248612183475,0.09571998795884415,-3.436023110778633,1.0542189469984007e-99,0.0,0.0,300,300,765,1.1112707958947846e-98,7.073599654535386e-99,98.15035952364853,8.0,-3.424941188413384,7.977537411780247,reduced mobilization risk,PE_F | pH 5.0 | OM 6.0% | 100 µm | Cd 5.0
